#,1月1日大事记
d/19600104.html,1960年-欧洲自由贸易联盟成立
d/19600104m1.html,1960年-法国作家加缪在车祸中丧生
d/19560104.html,1956年-中蒙苏三国国际联运铁路正式通车
d/19510104.html,1951年-中朝军队占领汉城
d/19480104.html,1948年-缅甸独立日
d/19460104.html,1946年-驻日盟军总部取缔支持军国主义的政党、社团
d/19440104.html,1944年-苏军第一次越过波苏边界
d/19430104.html,1943年-SU－152自行火炮问世
d/19400104.html,1940年-德政府成立战时经济会议戈林负责
d/19350104.html,1935年-红军突破乌江天险
d/19340104.html,1934年-中国电影表演艺术家王晓棠出生
d/19330104.html,1933年-柏林10万人反法西斯示威游行
d/19320104.html,1932年-印度国大党被英国当局宣布为非法甘地入狱
d/19290104.html,1929年-毛泽东召开“柏露会议”
d/19210104.html,1921年-沈雁冰、郑振铎等发起成立文学研究会
d/19170104.html,1917年-蔡元培就任北京大学校长
d/19130104.html,1913年-第一次世界大战德军进攻计划的制定者施里芬去世
d/19010104.html,1901年-杨儒就交收东三省事与俄艰苦谈判
d/19000104.html,1900年-罢工浪潮席卷欧洲
d/18960104.html,1896年-中国共产党创始人之一陈潭秋诞辰
d/18090104.html,1809年-盲文的创造者路易·布莱尔出生
d/17850104.html,1785年-雅各布·格林诞辰
d/16430104.html,1643年-牛顿出生
d/10760104.html,1076年-北宋第七位皇帝宋哲宗赵煦出生
http://m.lssdjt.com/,m.lssdjt.com
#,1月5日大事记
d/20070105.html,2007年-歼10战斗机闪亮登场
d/20030105.html,2003年-“神舟”四号飞船成功返回
d/19990105.html,1999年-国家组建缉私警察队伍
d/19920105.html,1992年-我国与吉尔吉斯斯坦建立外交关系
d/19870105.html,1987年-在内蒙古发现巨型陨石坑
d/19860105.html,1986年-南非军队再次入侵安哥拉领土
d/19850105.html,1985年-北京中学生通讯社宣告成立
d/19830105.html,1983年-前苏联核动力人造卫星“宇宙1402号”失去控制
d/19750105.html,1975年-邓小平复出，开始整顿文化大革命
d/19690105.html,1969年-原苏联向金星发射一艘不载人宇宙飞船
d/19670105.html,1967年-上海一月风暴夺权
d/19570105.html,1957年-艾森豪威尔提出企图控制中东的侵略扩张计划
d/19500105.html,1950年-“中国的辛德勒”约翰·拉贝逝世
d/19480105.html,1948年-中国民主同盟一届三中全会决定恢复民盟组织
d/19460105.html,1946年-国共达成《关于停止国内军事冲突的协定》
d/19420105.html,1942年-联合国推举蒋介石任中国战区最高统帅
d/19380105.html,1938年-西班牙国王卡洛斯诞辰
d/19330105.html,1933年-美国第30届总统卡尔文·柯立芝逝世
d/19300105.html,1930年-毛泽东写作《星星之火，可以燎原》
d/19300105m1.html,1930年-斯大林开始实行农业集体化
d/19290105.html,1929年-南斯拉夫国王亚历山大一世取消宪法，宣布独裁
d/19190105.html,1919年-德国柏林工人总罢工并武装起义
d/19190105m1.html,1919年-纳粹党成立
d/19190105m2.html,1919年-著名京剧科班“喜连成”成立
d/19140105.html,1914年-福特付给工人日薪5美元产量猛增
d/19000105.html,1900年-京剧表演艺术家荀慧生诞辰
d/18960105.html,1896年-X射线公诸于世
d/18760105.html,1876年-德国二战后第一任总理阿登纳诞辰
d/17710105.html,1771年-蒙古土尔扈特部在渥巴锡率领下回归清朝
d/15870105.html,1587年-明代杰出的地理学家徐霞客诞辰
http://m.lssdjt.com/,m.lssdjt.com
#,1月6日大事记
d/20120106.html,2012年-南京银行持枪抢劫案
d/20090106.html,2009年-新疆鄯善县火焰山下发现清朝干尸
d/20070106.html,2007年-日本日清食品创始人，方便面之父安藤百福逝世
d/19970106.html,1997年-我国在世界上首次成功构建水稻基因组物理全图
d/19920106.html,1992年-我国与土库曼斯坦建立外交关系
d/19870106.html,1987年-《旗帜鲜明地反对资产阶级自由化》发表
d/19860106.html,1986年-美国《时代》周刊选邓小平作封面人物
d/19830106.html,1983年-人民解放军副总参谋长杨勇逝世
d/19750106.html,1975年-我国与博茨瓦纳建立外交关系
d/19720106.html,1972年-中央军委副主席、共和国元帅陈毅逝世
d/19680106.html,1968年-中国著名飞机设计师徐舜寿去世
d/19610106.html,1961年-法国公众投票赞成阿尔及利亚独立
d/19590106.html,1959年-国际海事组织成立
d/19500106.html,1950年-伦敦承认中华人民共和国
d/19410106.html,1941年-国民党制造震惊中外的“皖南事变”
d/19410106m1.html,1941年-美国总统罗斯福向国会提交《租借法案》
d/19380106.html,1938年-新四军军部成立
d/19350106.html,1935年-中国工农红军占领遵义城
d/19290106.html,1929年-亚力山大成为南斯拉夫的独裁者
d/19270106.html,1927年-九江英国人被赶出租界
d/19250106.html,1925年-墨索里尼改组内阁，全部由法西斯份子组成
d/19180106.html,1918年-德国数学家，集合论的创立人康托逝世
d/19130106.html,1913年-巴黎 “巴尔干同盟会议” 破裂
d/18840106.html,1884年-现代遗传学奠基人孟德尔逝世
d/18720106.html,1872年-俄国作曲家亚历山大·斯克里亚宾诞辰
d/18590106.html,1859年-英国哲学家塞缪尔·亚历山大诞辰
d/18500106.html,1850年-德国社会民主党首领伯恩施坦诞辰
d/18380106.html,1838年-德国作曲家马克斯·布鲁赫诞辰
d/18380106m1.html,1838年-萨缪尔·摩尔斯首次公开示范电报
d/16980106.html,1698年-清世宗雍正孝圣宪皇后诞生
d/15470106.html,1547年-伊凡四世加冕亲政，成为俄国历史上的第一位沙皇
d/14120106.html,1412年-法国女英雄贞德诞生
d/13740106.html,1374年- 明朝《大明律》首次颁行天下
d/13670106.html,1367年-英格兰国王理查二世出生
http://m.lssdjt.com/,m.lssdjt.com
#,1月7日大事记
d/20140107.html,2014年-香港娱乐业大亨邵逸夫逝世
d/20080107.html,2008年-湖北城管执法人员粗暴执法中围殴致死人命
d/20000107.html,2000年-新华社香港、澳门分社更改名称
d/19920107.html,1992年-韩国宣布暂停美韩军事演习
d/19910107.html,1991年-林莉获我国第一个世界游泳冠军
d/19890107.html,1989年-日本裕仁天皇病逝
d/19880107.html,1988年-社会活动家廖梦醒逝世
d/19800107.html,1980年-美国作家亨利·米勒逝世
d/19790107.html,1979年-越南军队占领柬埔寨
d/19720107.html,1972年-中国第一枚实用氢弹试验成功
d/19580107.html,1958年-蒸汽机车时代的结束
d/19530107.html,1953年-杜鲁门宣布美国已经研制出氢弹
d/19520107.html,1952年-香港影星洪金宝出生
d/19460107.html,1946年-“三人军事小组”建立
d/19420107.html,1942年-郭沫若创作历史剧《屈原》
d/19420107m1.html,1942年-瓦西里·阿列克谢耶夫诞生
d/19370107.html,1937年-中共中央进驻延安
d/19330107.html,1933年-中共临时中央由上海迁至瑞金
d/19320107.html,1932年-马其诺防线的计划者安德烈·马其诺逝世
d/19320107m1.html,1932年-美国不承认主义出台
d/19310107.html,1931年-中共六届四中全会召开
d/19270107.html,1927年-纽约与伦敦间的第一个商业电话业务开始
d/19190107.html,1919年-阿根廷“血腥的一周”开始，6千人丧生
d/19120107.html,1912年-南非非洲人国民大会成立
d/19110107.html,1911年-劳斯第一个发现癌病毒
d/15240107.html,1524年-明代落魄才子唐伯虎逝世
http://m.lssdjt.com/,m.lssdjt.com
#,1月8日大事记
d/20110108.html,2011年-高考改革 部分科目一年多考
d/20110108m1.html,2011年-南海发现大面积“可燃冰”储量约194亿立方米
d/20100108.html,2010年-哥斯达黎加选出历史上首位女总统
d/20010108.html,2001年-新世纪诞生的第一条铁路新线——西康铁路通车运营
d/19970108.html,1997年-NBA宣布历史“十佳球队”
d/19960108.html,1996年-法国总统密特朗逝世
d/19810108.html,1981年-新中国首例征婚
d/19790108.html,1979年-我国与吉布提建立外交关系
d/19760108.html,1976年-周恩来逝世
d/19750108.html,1975年-中共十届二中全会开幕，补选邓小平政治局常委
d/19730108.html,1973年-谢赫·穆吉布·拉赫曼就任孟加拉国第一任总统
d/19680108.html,1968年-我国第一艘万吨级远洋轮“东风”号建成
d/19590108.html,1959年-戴高乐就任法兰西第五共和国总统
d/19540108.html,1954年-中共中央号召发展农业生产合作社
d/19510108.html,1951年-朝鲜人民军攻克仁川港
d/19490108.html,1949年-日本战犯梅津美治郎病死在狱中
d/19440108.html,1944年-墨索里尼判处齐亚诺等死刑
d/19420108.html,1942年-著名物理学家史蒂芬·霍金诞辰
d/19380108.html,1938年-白求恩率医疗队援助中国
d/19370108.html,1937年-美国参众两院拒绝向西班牙内战双方输出武器
d/19350108.html,1935年-摇滚乐巨星“猫王”埃尔维斯·普雷斯利出生
d/19310108.html,1931年-特级英雄黄继光诞辰
d/19260108.html,1926年-伊本·沙特发动政变建立沙特国王
d/19050108.html,1905年-世界上最大的钻石在南非发现
d/19020108.html,1902年-慈禧从西安返回北京
d/18800108.html,1880年-自封“美利坚合众国皇帝和墨西哥摄政王”诺顿逝世
d/18540108.html,1854年-《天演论》译著者严复诞生
d/17810108.html,1781年-民族英雄关天培诞辰
d/16420108.html,1642年-意大利天文学家伽利略逝世
d/10370108.html,1037年-中国诗人苏轼出生
d/8810108.html,881年-黄巢攻入长安
d/2630108.html,263年-司马炎逼禅，西晋建立
d/b870108.html,-87年-汉武帝刘彻逝世
http://m.lssdjt.com/,m.lssdjt.com
#,1月9日大事记
d/20120109.html,2012年-伊朗在霍尔木兹海峡军演意在应对石油制裁威胁
d/20110109.html,2011年-中国民主促进会创始人之一雷洁琼在北京逝世
d/20090109.html,2009年-国家科学技术奖励大会——王忠诚、徐光宪
d/19950109.html,1995年-中国人民解放军中将谢有法逝世
d/19890109.html,1989年-英国米德兰航空公司的波音737飞机失事
d/19830109.html,1983年-孔塔多拉集团形成
d/19830109m1.html,1983年-我国战国时期的大型编钟复制成功
